Ngram,Count,Katz_Prob
"करने की कोशिश की",1634,0.41094339622641507
"ने की । </s>",1630,0.9996932515337423
"ने इस मामले में",1629,0.6748860339825943
"को पूरा करने के",1628,0.5959355547418528
"शुरू किया । </s>",1625,0.9996923076923077
"करने का निर्देश दिया",1622,0.8894679100383982
"है और न ही",1622,0.9833232261976955
"दी थी . </s>",1619,0.9996911673872761
"की मौत हुई है",1618,0.654063890012131
"शामिल हैं . </s>",1617,0.9996907854050712
"<s> यही वजह है",1616,0.9020100502512562
"आ गई । </s>",1613,0.9996900185988841
"भी किया । </s>",1612,0.9996898263027295
"कर दी थी ।",1609,0.763407688656858
"करना पड़ रहा है",1609,0.9523386619301362
"के रूप में हुई",1606,0.07661655929372464
"उसकी मौत हो गई",1605,0.8705914270211611
"निर्देश दिया । </s>",1605,0.9996884735202493
"का आरोप लगाते हुए",1603,0.9607314148681055
"के अलग - अलग",1601,0.9996876951905059
"कर रही थी ।",1599,0.7120267260579065
"कुमार ने कहा कि",1598,0.908703071672355
"काम किया है ।",1597,0.7011418533157664
"होना है । </s>",1596,0.99968671679198
"<s> स) ता .",1594,0.9996863237139272
"घोषणा की । </s>",1592,0.9996859296482412
"में थे । </s>",1590,0.9996855345911949
"<s> पीएम मोदी ने",1590,0.7533175355450237
"कराया जाएगा । </s>",1587,0.9996849401386263
"भेजा गया है ।",1585,0.8588075880758808
"जम्मू - कश्मीर के",1584,0.33449514152936205
"सोशल मीडिया पर वायरल",1576,0.1830061563480079
"नहीं हुई है ।",1572,0.7764328063241107
"साल की उम्र में",1572,0.7537170263788969
"हुए है । </s>",1569,0.9996813256851498
"को गिरफ्तार किया गया",1568,0.2822290241267555
"आ गया है ।",1567,0.6623678646934461
"का निरीक्षण किया ।",1561,0.7244661095636026
"करना शुरू कर दिया",1557,0.8073132780082988
"करने का फैसला किया",1556,0.6417079207920792
"देना चाहिए । </s>",1555,0.9813762626262627
"करने की बात कही",1554,0.6058892355694228
"दी गई है .",1554,0.13316475227155838
"में एक बार फिर",1553,0.9094903339191565
"चला गया । </s>",1551,0.9996776273372018
"की कोशिश की ।",1550,0.26873048907388136
"करनी चाहिए । </s>",1550,0.982561826252378
"हत्या कर दी ।",1549,0.3209326424870466
"<s> सूत्रों के मुताबिक",1548,0.551300320627004
"घायल हो गया ।",1547,0.7606984751598622
"<s> 5 . </s>",1545,0.9996763754045307
"मनाया जाता है ।",1540,0.817578332448221
"दर्ज की गई है",1535,0.44607558139534886
"<s> मालूम हो कि",1532,0.9996736292428199
"टक्कर मार दी ।",1529,0.8407590759075908
"नहीं किया है ।",1528,0.6782859680284192
"मौके पर ही मौत",1528,0.8064941921858501
"की ओर से जारी",1523,0.09321048120484879
"किए थे । </s>",1520,0.999671052631579
"<s> जम्मू - कश्मीर",1518,0.982200647249191
"<s> उत्तर प्रदेश में",1517,0.24803729146221787
"के लिए भेज दिया",1510,0.9541719342604298
"सूत्रों ने बताया कि",1508,0.9620293554562859
"मुलाकात की । </s>",1507,0.9996682149966821
"के बारे में भी",1507,0.05244377915477268
"को कहा है ।",1507,0.720468675274988
"किया जाना चाहिए ।",1507,0.716698382492864
"भारतीय जनता पार्टी के",1505,0.32571985278198745
"प्रधानमंत्री नरेंद्र मोदी के",1502,0.16134751773049646
"के लिए । </s>",1495,0.9996655518394649
"पहुंच गया है ।",1491,0.7983395822174612
"फरार हो गया ।",1491,0.7422808764940239
"हो जाएंगे । </s>",1489,0.9996642041638684
"<s> सुप्रीम कोर्ट ने",1489,0.5758220502901354
"चाहती है । </s>",1487,0.9996637525218561
"ने यह भी कहा",1484,0.6337035454933789
"हो सकती है .",1484,0.17399718508092893
"<s> कोविड - 19",1483,0.9996628455832771
"शामिल किया गया है",1483,0.6671917191719172
"प्रयास किया । </s>",1480,0.9996621621621622
"सामने आए हैं ।",1480,0.6734182976786527
"से मारने की धमकी",1479,0.8826865671641791
"कराया था । </s>",1478,0.9996617050067659
"गिरफ्तार कर लिया गया",1477,0.23507403279732528
"मामले सामने आए हैं",1475,0.6285166240409207
"जारी है . </s>",1474,0.9996607869742198
"<s> इस फिल्म में",1473,0.46465762070053646
"दिया जाए । </s>",1472,0.9996603260869565
"से बात करते हुए",1469,0.9341603053435115
"कर दिया जाएगा ।",1468,0.845821325648415
"कराया जा रहा है",1464,0.9286167512690355
"जम्मू - कश्मीर में",1464,0.3091465990705534
"अधिकारियों ने बताया कि",1464,0.9828744123572868
"हो सकता है कि",1461,0.11271899359419618
"लगती है । </s>",1461,0.9996577686516085
"<s> यही कारण है",1459,0.9219342604298356
"हुए कहा है कि",1457,0.9996568291008923
"सामने आने के बाद",1453,0.9298975672215108
"के हैं । </s>",1452,0.9996556473829201
"कम करने के लिए",1451,0.9099749058971142
"दर्ज किया है ।",1451,0.8716947115384616
"लगाया जा सकता है",1450,0.952365308804205
"<s> माना जा रहा",1449,0.9996549344375432
"<s> डा . </s>",1448,0.9996546961325967
"जा चुके हैं ।",1444,0.7819609967497292
"काम करता है ।",1444,0.7014091350826045
"का नाम नहीं ले",1443,0.8758348512446873
"घोषित कर दिया ।",1442,0.500868658790827
"किया जाता है .",1441,0.1219109681787407
"होने की संभावना है",1439,0.6740862230552952
"क्या है ? </s>",1437,0.9845784784098698
"जा सकेगा । </s>",1437,0.999652052887961
"ले रहे हैं ।",1436,0.757120253164557
"करने के लिए कहा",1433,0.045284987196914615
"भेज दिया है ।",1430,0.8379249706916765
"जानकारी ली । </s>",1428,0.9996498599439776
"दूर करने के लिए",1427,0.9005681818181818
"<s> नई दिल्‍ ली",1420,0.8972819216182049
"हो रही हैं ।",1418,0.7678764897074756
"करने का आरोप लगाया",1415,0.5854718543046358
"हो गई हैं ।",1414,0.8123563218390805
"मिल सकता है ।",1414,0.8237179487179487
"बन गया है ।",1412,0.75
"लिए हैं । </s>",1409,0.9996451383960255
"की कोशिश कर रहे",1408,0.461173001310616
"में कोरोना वायरस के",1404,0.3773863941919871
"चुकी थी । </s>",1404,0.9996438746438746
"प्राप्त करने के लिए",1403,0.8520656136087484
"माना जाता है कि",1403,0.21363290175171362
"में कम से कम",1403,0.9996436208125445
"अपील की । </s>",1401,0.9996431120628123
"निर्देश दिए हैं ।",1400,0.7536348949919225
"की जांच के लिए",1398,0.611597374179431
"आने वाले दिनों में",1397,0.9996420901932713
"पहुंच गई है ।",1396,0.8061813980358175
"रखी है । </s>",1396,0.9996418338108882
"चर्चा की । </s>",1395,0.9996415770609319
"को मिला । </s>",1394,0.9996413199426112
"ले सकते हैं ।",1393,0.7470493562231759
"चाहता है । </s>",1390,0.9996402877697842
"एक के बाद एक",1390,0.9996402877697842
"नजर आ रहा है",1385,0.9120553359683794
"<s> मिली जानकारी के",1383,0.9627437325905293
"उन्होंने कहा कि इस",1383,0.055213866368465196
"घोषणा की है ।",1382,0.6485915492957747
"यादव ने कहा कि",1382,0.8827476038338659
"नहीं की । </s>",1381,0.999637943519189
"लगते हैं । </s>",1380,0.9996376811594203
"गिरफ्तार किया गया है",1380,0.4545304777594728
"का निर्णय लिया है",1377,0.4197926197011284
"हमला कर दिया ।",1376,0.6953993933265925
"बताई जा रही है",1373,0.9261133603238867
"रहते हैं . </s>",1371,0.9796283059328091
