Sentence,Add-One,Add-K,Token-Type 
"कंपनी  न्यूट्रीशन  की  लागत  बढ़ाने  के  लिए  जो  न्यूट्रीशन  गाज़ियाबाद  में  तैयार  होता  है  उसे  सोनभद्र  भेजा  जाता  है , जो  महराजगंज  में  तैयार  होता  है  उसे  गाज़ियाबाद  भेजा  जाता  है .",3.384301456331254e-135,1.1726061268677682e-129,9.652072699453645e-213
"मां  को  तुरंत  अस्पताल  ले  गया , लेकिन  उनकी  मौत  हो  गई ।",2.859437384645116e-51,1.1699294377458218e-48,6.257040864796045e-97
वहां  मौजूद  लोगों  ने  आजादी  के  हक  में  नारे  बुलंद  किए ।,9.56938196830735e-40,4.740403030922982e-37,4.1427022905984865e-79
बेगूसराय  में  बेगूसराय  पुलिस  को  गुप्त  सूचना  एवं  मोबाइल  सर्विलांस  के  आधार  पर  एक  बड़ी  सफलता  हाथ  लगी  है ।,8.908435286433402e-63,2.1252589451702127e-58,2.1910579432275986e-127
"पुराने  भवन  की  लाइन  पुरानी  है , इसे  बदलने  के  लिए  प्रयास  जारी  हैं ।",7.64844041754612e-65,6.168101765024213e-62,9.781788656653294e-109
"मुख्य  चुनाव  आयुक्त  सुनील  अरोड़ा  ने  चुनाव  तारीखों  का  ऐलान  करते  हुए  कहा  था  कि  बिहार  विधानसभा  चुनाव  की  तरह  बंगाल , असम , केरल , तमिलनाडु  और  पुडुचेरी  में  भी  मतदान  के  लिए  1 घंटा  अधिक  मिलेगा ।",8.197400757881323e-173,1.1159801393588148e-165,8.94247163346766e-279
उनके  स्टारडम  के  बल  पर  फिल्म  ने  100 करोड़  का  आंकड़ा  तो  छू  लिया  लेकिन  लगता  है  इसके  आगे  बढ़ने  में  फिल्म  को  बहुत  मुश्किल  होने  वाली  है ।,3.4826408282731924e-93,3.64603725131132e-87,2.8349746321712474e-182
मृतका  के  मुंह  पर  टेप  चिपका  हुआ  था ।,4.966833668136373e-30,5.42102821014137e-28,1.012437489914527e-60
संसद  में  भी  इस  मुद्दे  पर  फूट  पड़ने  लगी  है .,1.3833794126437524e-31,2.688314524393624e-29,2.813783654718677e-73
"इस  पेड़  के  कारण  तीन  साल  पहले  नगर  विकास  न्यास  प्रशासन  की  ओर  से  बनाए  गए  शौचालय  की  नींव  जर्जर  हो  गई  थी , इस  कारण  पुराना  शौचालय  की  सुविधा  बंद  कर  दी  गई  थी ।",3.991904760210347e-124,6.454203763616491e-117,7.289847881333708e-237
कोरोना  संक्रमण  व  अन्य  बीमारी  से  गांव  में  एक  माह  में  करीब  40 लोगों  की  जान  चली  गई ।,1.2395429192575128e-48,1.4566448990254628e-44,1.147266090607874e-121
उन्होंने  कहा  कि  इसके  लिए  डिपो  का  समस्त  स्टाफ  बधाई  का  पात्र  है ।,8.564449047253462e-44,5.045154440378462e-41,1.3312784275019125e-90
"किसान  आंदोलन  में  खालिस्तानी  झंडों  के  साथ  उपद्रवी  तत्व  मौजूद  हैं , लेकिन  किसान  नेता  उन  लोगों  की  पहचान  के  लिए  क्या  कर  सकते  हैं ?",9.911171560520207e-100,1.7544987615633112e-94,1.1822144708018767e-176
"इनमें  दो  वर्तमान  केंद्रीय  मंत्री , तीन  विपक्षी  नेता , एक  संवैधानिक  प्राधिकारी  अथॉरिटी) , सुरक्षा  से  जुड़े  संगठनों  के  पूर्व  एवं  वर्तमान  प्रमुख , कई  प्रशासक  और  40 से  भी  अधिक  वरिष्ठ  पत्रकार  और  कार्यकर्ताओं  के  नंबर  भी  शामिल  थे .",1.4364993311141533e-220,3.5125492634731645e-213,1.140887278075606e-309
परिवार  के  सभी  लोग  वोट  डालने  जरूर  जाते  हैं ।,1.1278877647629964e-28,2.5681424509913293e-26,1.1535844809579656e-66
राजस्थान  में  रिक्त  हुई  राज्यसभा  की  सीट  के  लिए  कांग्रेस  की  तरफ  से  पूर्व  प्रधानमंत्री  मनमोहन  सिंह  प्रत्याशी  होंगे .,1.1031015522878876e-61,2.2860996435278627e-57,4.477331830807281e-128
उन्होंने  आवेदन  में  लिखा  है  कि  मेरी  शादी  पांच  वर्ष  पूर्व  हुई  थी  उसी  समय  मेरे  ससुराल  वाले  दहेज  को  लेकर  प्रताड़ित  करते  हैं ।,9.37418578482227e-77,4.1976133477501335e-71,7.707017965141203e-158
योजना  का  लाभ  सभी  जाति  धर्म  की  उन  छात्राओं  को  ही  मिलेगा  जिनके  अभिभावकों  की  वार्षिक  आय  35 हजार  रुपये  है ।,8.539200593811966e-75,8.129592732224916e-70,1.3027265866573823e-139
