Sentence,Add-One,Add-K,Token-Type
"कंपनी  न्यूट्रीशन  की  लागत  बढ़ाने  के  लिए  जो  न्यूट्रीशन  गाज़ियाबाद  में  तैयार  होता  है  उसे  सोनभद्र  भेजा  जाता  है , जो  महराजगंज  में  तैयार  होता  है  उसे  गाज़ियाबाद  भेजा  जाता  है .",5.491465043243447e-116,5.946627742292421e-116,9.126041171314361e-195
"मां  को  तुरंत  अस्पताल  ले  गया , लेकिन  उनकी  मौत  हो  गई ।",8.090936087095515e-47,8.398739880337386e-47,1.2746292093545108e-83
वहां  मौजूद  लोगों  ने  आजादी  के  हक  में  नारे  बुलंद  किए ।,2.803447771287025e-38,2.908986826875273e-38,8.402787230226133e-71
बेगूसराय  में  बेगूसराय  पुलिस  को  गुप्त  सूचना  एवं  मोबाइल  सर्विलांस  के  आधार  पर  एक  बड़ी  सफलता  हाथ  लगी  है ।,7.067799701275333e-64,7.514481730452572e-64,4.872805031462587e-118
"पुराने  भवन  की  लाइन  पुरानी  है , इसे  बदलने  के  लिए  प्रयास  जारी  हैं ।",1.52432124892057e-53,1.5920299301946864e-53,2.7773215942993577e-94
"मुख्य  चुनाव  आयुक्त  सुनील  अरोड़ा  ने  चुनाव  तारीखों  का  ऐलान  करते  हुए  कहा  था  कि  बिहार  विधानसभा  चुनाव  की  तरह  बंगाल , असम , केरल , तमिलनाडु  और  पुडुचेरी  में  भी  मतदान  के  लिए  1 घंटा  अधिक  मिलेगा ।",2.2496586533347745e-152,2.512836602164139e-152,7.831677378484772e-250
उनके  स्टारडम  के  बल  पर  फिल्म  ने  100 करोड़  का  आंकड़ा  तो  छू  लिया  लेकिन  लगता  है  इसके  आगे  बढ़ने  में  फिल्म  को  बहुत  मुश्किल  होने  वाली  है ।,2.607278744626259e-87,2.8477462147358954e-87,5.412427098549024e-171
मृतका  के  मुंह  पर  टेप  चिपका  हुआ  था ।,6.792370840505835e-31,6.973259983002545e-31,3.111200960530736e-53
संसद  में  भी  इस  मुद्दे  पर  फूट  पड़ने  लगी  है .,1.0981524435032355e-33,1.1359966430700591e-33,6.222039872013994e-65
"इस  पेड़  के  कारण  तीन  साल  पहले  नगर  विकास  न्यास  प्रशासन  की  ओर  से  बनाए  गए  शौचालय  की  नींव  जर्जर  हो  गई  थी , इस  कारण  पुराना  शौचालय  की  सुविधा  बंद  कर  दी  गई  थी ।",1.0947981568354151e-119,1.2197348759135631e-119,9.893900783027527e-220
कोरोना  संक्रमण  व  अन्य  बीमारी  से  गांव  में  एक  माह  में  करीब  40 लोगों  की  जान  चली  गई ।,8.155842078224574e-55,8.652249007206723e-55,3.492657159712182e-112
उन्होंने  कहा  कि  इसके  लिए  डिपो  का  समस्त  स्टाफ  बधाई  का  पात्र  है ।,3.5153017952391865e-42,3.6706076565985296e-42,1.438802211685099e-82
"किसान  आंदोलन  में  खालिस्तानी  झंडों  के  साथ  उपद्रवी  तत्व  मौजूद  हैं , लेकिन  किसान  नेता  उन  लोगों  की  पहचान  के  लिए  क्या  कर  सकते  हैं ?",9.383720281833405e-93,1.0073270249521127e-92,3.4693451742985225e-160
"इनमें  दो  वर्तमान  केंद्रीय  मंत्री , तीन  विपक्षी  नेता , एक  संवैधानिक  प्राधिकारी  अथॉरिटी) , सुरक्षा  से  जुड़े  संगठनों  के  पूर्व  एवं  वर्तमान  प्रमुख , कई  प्रशासक  और  40 से  भी  अधिक  वरिष्ठ  पत्रकार  और  कार्यकर्ताओं  के  नंबर  भी  शामिल  थे .",6.763197908522571e-176,7.45236575055739e-176,9.99583536054481e-275
परिवार  के  सभी  लोग  वोट  डालने  जरूर  जाते  हैं ।,7.7987320035367015e-31,8.044547169749024e-31,2.002504521764807e-59
राजस्थान  में  रिक्त  हुई  राज्यसभा  की  सीट  के  लिए  कांग्रेस  की  तरफ  से  पूर्व  प्रधानमंत्री  मनमोहन  सिंह  प्रत्याशी  होंगे .,4.442905633414543e-61,4.726903343118869e-61,3.412681179287395e-118
उन्होंने  आवेदन  में  लिखा  है  कि  मेरी  शादी  पांच  वर्ष  पूर्व  हुई  थी  उसी  समय  मेरे  ससुराल  वाले  दहेज  को  लेकर  प्रताड़ित  करते  हैं ।,1.5739576907151312e-77,1.7002348401290282e-77,9.78842844256465e-149
योजना  का  लाभ  सभी  जाति  धर्म  की  उन  छात्राओं  को  ही  मिलेगा  जिनके  अभिभावकों  की  वार्षिक  आय  35 हजार  रुपये  है ।,6.328867016503498e-71,6.77508900858839e-71,1.5675980867195636e-130
